"age","sex","mx","location","sex_age_cat"
35,"male",0.00102470366677745,"South Australia","male_35"
35,"female",0.000301808104919472,"South Australia","female_35"
36,"male",0.000875112917795845,"South Australia","male_36"
36,"female",0.00087496471916455,"South Australia","female_36"
37,"male",0.000940208608785074,"South Australia","male_37"
37,"female",0.00042999656002752,"South Australia","female_37"
38,"male",0.00119925646099418,"South Australia","male_38"
38,"female",0.000794000882223202,"South Australia","female_38"
39,"male",0.00106616494198808,"South Australia","male_39"
39,"female",0.00101093649480746,"South Australia","female_39"
4,"male",0.000157753588894147,"South Australia","male_4"
4,"female",3.31246480506145e-05,"South Australia","female_4"
40,"male",0.00152744630071599,"South Australia","male_40"
40,"female",0.000846819721490403,"South Australia","female_40"
41,"male",0.00142671854734112,"South Australia","male_41"
41,"female",0.000698812019566737,"South Australia","female_41"
42,"male",0.00114865511630133,"South Australia","male_42"
42,"female",0.000910317983488715,"South Australia","female_42"
43,"male",0.00209185128839023,"South Australia","male_43"
43,"female",0.000893826214645981,"South Australia","female_43"
44,"male",0.00183903746649211,"South Australia","male_44"
44,"female",0.00116528092718569,"South Australia","female_44"
45,"male",0.0020904423744966,"South Australia","male_45"
45,"female",0.00113587523791981,"South Australia","female_45"
46,"male",0.0022475950732716,"South Australia","male_46"
46,"female",0.00127023514120288,"South Australia","female_46"
47,"male",0.00265524625267666,"South Australia","male_47"
47,"female",0.00120256173616355,"South Australia","female_47"
48,"male",0.00269826698934602,"South Australia","male_48"
48,"female",0.00159213813170825,"South Australia","female_48"
49,"male",0.00342535342099916,"South Australia","male_49"
49,"female",0.00150816686585852,"South Australia","female_49"
5,"male",0.000123582661352612,"South Australia","male_5"
5,"female",6.52124294890606e-05,"South Australia","female_5"
50,"male",0.00322542810227539,"South Australia","male_50"
50,"female",0.00195520285229593,"South Australia","female_50"
51,"male",0.00361053919374571,"South Australia","male_51"
51,"female",0.00217327459618209,"South Australia","female_51"
52,"male",0.0037428854243999,"South Australia","male_52"
52,"female",0.00199004975124378,"South Australia","female_52"
53,"male",0.00410546482985129,"South Australia","male_53"
53,"female",0.00213713268032057,"South Australia","female_53"
54,"male",0.00440885369803851,"South Australia","male_54"
54,"female",0.00259755421299945,"South Australia","female_54"
55,"male",0.00456540825285338,"South Australia","male_55"
55,"female",0.00303342490842491,"South Australia","female_55"
56,"male",0.00524045282144822,"South Australia","male_56"
56,"female",0.00247538677918425,"South Australia","female_56"
57,"male",0.00597907324364723,"South Australia","male_57"
57,"female",0.00315635215871942,"South Australia","female_57"
58,"male",0.00560973504789851,"South Australia","male_58"
58,"female",0.00291812572953143,"South Australia","female_58"
59,"male",0.00676423932237886,"South Australia","male_59"
59,"female",0.00381147424410501,"South Australia","female_59"
6,"male",0.000275204109714705,"South Australia","male_6"
6,"female",0.000225617224263521,"South Australia","female_6"
60,"male",0.00636202361289533,"South Australia","male_60"
60,"female",0.00381493273671227,"South Australia","female_60"
61,"male",0.0072917640459942,"South Australia","male_61"
61,"female",0.00486509073543458,"South Australia","female_61"
62,"male",0.00870322019147084,"South Australia","male_62"
62,"female",0.00482613908872902,"South Australia","female_62"
63,"male",0.00929221035982602,"South Australia","male_63"
63,"female",0.00438354484703574,"South Australia","female_63"
64,"male",0.00863974281695801,"South Australia","male_64"
64,"female",0.00571374154842396,"South Australia","female_64"
65,"male",0.00936290768380321,"South Australia","male_65"
65,"female",0.00590450657474786,"South Australia","female_65"
66,"male",0.00961737331954498,"South Australia","male_66"
66,"female",0.00690563371234021,"South Australia","female_66"
67,"male",0.0116109270933504,"South Australia","male_67"
67,"female",0.00660785674166584,"South Australia","female_67"
68,"male",0.0123952009251229,"South Australia","male_68"
68,"female",0.00737594257301854,"South Australia","female_68"
69,"male",0.0128093790707772,"South Australia","male_69"
69,"female",0.00825856443719413,"South Australia","female_69"
7,"male",0.00015140503875969,"South Australia","male_7"
7,"female",6.38141731278517e-05,"South Australia","female_7"
70,"male",0.0150951898163794,"South Australia","male_70"
70,"female",0.00971888389591389,"South Australia","female_70"
71,"male",0.0156831472620946,"South Australia","male_71"
71,"female",0.00964289498781392,"South Australia","female_71"
72,"male",0.0166448611716819,"South Australia","male_72"
72,"female",0.0104389086595492,"South Australia","female_72"
73,"male",0.0218615582457541,"South Australia","male_73"
73,"female",0.0125061304561059,"South Australia","female_73"
74,"male",0.0210940462646947,"South Australia","male_74"
74,"female",0.0136520241171404,"South Australia","female_74"
75,"male",0.0242108489120441,"South Australia","male_75"
75,"female",0.0149749637325097,"South Australia","female_75"
76,"male",0.0292506635044328,"South Australia","male_76"
76,"female",0.019174487839338,"South Australia","female_76"
77,"male",0.0288868994330051,"South Australia","male_77"
77,"female",0.0194102276969018,"South Australia","female_77"
78,"male",0.036034242484571,"South Australia","male_78"
78,"female",0.0223290965304019,"South Australia","female_78"
79,"male",0.0386709084482149,"South Australia","male_79"
79,"female",0.0259073543457498,"South Australia","female_79"
8,"male",6.15858352578907e-05,"South Australia","male_8"
8,"female",0.000162364020133139,"South Australia","female_8"
80,"male",0.0471320586927523,"South Australia","male_80"
80,"female",0.0289908482279958,"South Australia","female_80"
81,"male",0.0513821138211382,"South Australia","male_81"
81,"female",0.0348348348348348,"South Australia","female_81"
82,"male",0.0565922032413491,"South Australia","male_82"
82,"female",0.0397435897435897,"South Australia","female_82"
83,"male",0.0657907833184035,"South Australia","male_83"
83,"female",0.045515080297689,"South Australia","female_83"
84,"male",0.0774883099532398,"South Australia","male_84"
84,"female",0.053656462585034,"South Australia","female_84"
85,"male",0.0847053209257934,"South Australia","male_85"
85,"female",0.0573584219616399,"South Australia","female_85"
86,"male",0.0964806637227352,"South Australia","male_86"
86,"female",0.0670797678764631,"South Australia","female_86"
87,"male",0.102703519105875,"South Australia","male_87"
87,"female",0.0829182233291822,"South Australia","female_87"
88,"male",0.118235091347811,"South Australia","male_88"
88,"female",0.0880192918995944,"South Australia","female_88"
89,"male",0.138329604772558,"South Australia","male_89"
89,"female",0.112546125461255,"South Australia","female_89"
9,"male",0.000180163949193766,"South Australia","male_9"
9,"female",0.000225421054326474,"South Australia","female_9"
90,"male",0.160673121254034,"South Australia","male_90"
90,"female",0.116625310173697,"South Australia","female_90"
91,"male",0.179552534692722,"South Australia","male_91"
91,"female",0.13707758210376,"South Australia","female_91"
92,"male",0.199780461031833,"South Australia","male_92"
92,"female",0.162615413604673,"South Australia","female_92"
93,"male",0.212719298245614,"South Australia","male_93"
93,"female",0.167854828256643,"South Australia","female_93"
94,"male",0.250157529930687,"South Australia","male_94"
94,"female",0.183266932270916,"South Australia","female_94"
95,"male",0.278929188255613,"South Australia","male_95"
95,"female",0.2330743618202,"South Australia","female_95"
96,"male",0.292742927429274,"South Australia","male_96"
96,"female",0.256338028169014,"South Australia","female_96"
97,"male",0.316287878787879,"South Australia","male_97"
97,"female",0.281862745098039,"South Australia","female_97"
98,"male",0.339130434782609,"South Australia","male_98"
98,"female",0.301675977653631,"South Australia","female_98"
99,"male",0.302325581395349,"South Australia","male_99"
99,"female",0.31911532385466,"South Australia","female_99"
100,"male",0.302325581395349,"South Australia","male_100"
100,"female",0.31911532385466,"South Australia","female_100"
0,"male",0.00401744719926538,"Tasmania","male_0"
0,"female",0.00279907508823171,"Tasmania","female_0"
1,"male",0,"Tasmania","male_1"
1,"female",0,"Tasmania","female_1"
10,"male",0,"Tasmania","male_10"
10,"female",0,"Tasmania","female_10"
11,"male",0,"Tasmania","male_11"
11,"female",0,"Tasmania","female_11"
12,"male",0.000378143316316884,"Tasmania","male_12"
12,"female",0,"Tasmania","female_12"
13,"male",0.000390548720952939,"Tasmania","male_13"
13,"female",0.000316455696202532,"Tasmania","female_13"
14,"male",0.000201775625504439,"Tasmania","male_14"
14,"female",0.00054608999563128,"Tasmania","female_14"
15,"male",0.000425034534055892,"Tasmania","male_15"
15,"female",0.000454442172233583,"Tasmania","female_15"
16,"male",0.000218650923800153,"Tasmania","male_16"
16,"female",0.000344234079173838,"Tasmania","female_16"
17,"male",0.000949968334388854,"Tasmania","male_17"
17,"female",0.00045475216007276,"Tasmania","female_17"
18,"male",0.000718612052150703,"Tasmania","male_18"
18,"female",0.0002210433244916,"Tasmania","female_18"
19,"male",0.000499001996007984,"Tasmania","male_19"
19,"female",0.000109613065877453,"Tasmania","female_19"
2,"male",0,"Tasmania","male_2"
2,"female",0.000690369347600966,"Tasmania","female_2"
20,"male",0.00069568674219837,"Tasmania","male_20"
20,"female",0.000623247117482082,"Tasmania","female_20"
21,"male",0.00138600138600139,"Tasmania","male_21"
21,"female",0,"Tasmania","female_21"
22,"male",0.000191570881226054,"Tasmania","male_22"
22,"female",0.00100462125778581,"Tasmania","female_22"
23,"male",0.0008058017727639,"Tasmania","male_23"
23,"female",0,"Tasmania","female_23"
24,"male",0.000740375123395854,"Tasmania","male_24"
24,"female",0,"Tasmania","female_24"
25,"male",0.00040950040950041,"Tasmania","male_25"
25,"female",0.000176881577783674,"Tasmania","female_25"
26,"male",0.000685694694437302,"Tasmania","male_26"
26,"female",0,"Tasmania","female_26"
27,"male",0.000677678949597628,"Tasmania","male_27"
27,"female",0.000258397932816537,"Tasmania","female_27"
28,"male",0.000255885363357216,"Tasmania","male_28"
28,"female",0.000259201658890617,"Tasmania","female_28"
29,"male",0.000851208716377256,"Tasmania","male_29"
29,"female",8.77886050390659e-05,"Tasmania","female_29"
3,"male",0.00060882800608828,"Tasmania","male_3"
3,"female",0.000448933782267116,"Tasmania","female_3"
30,"male",0.000807537012113055,"Tasmania","male_30"
30,"female",0.000454008898574412,"Tasmania","female_30"
31,"male",0.000561324726354196,"Tasmania","male_31"
31,"female",0.000555092978073827,"Tasmania","female_31"
32,"male",0.00122618373891719,"Tasmania","male_32"
32,"female",0.000863557858376511,"Tasmania","female_32"
33,"male",0.000945626477541371,"Tasmania","male_33"
33,"female",0.000566732785491641,"Tasmania","female_33"
34,"male",0.000986485153398441,"Tasmania","male_34"
34,"female",0.000472679145396105,"Tasmania","female_34"
35,"male",0.00100979501161264,"Tasmania","male_35"
35,"female",0.000871839581517001,"Tasmania","female_35"
36,"male",0.000810536980749747,"Tasmania","male_36"
36,"female",0.000609756097560976,"Tasmania","female_36"
37,"male",0.000941619585687382,"Tasmania","male_37"
37,"female",0.000396000396000396,"Tasmania","female_37"
38,"male",0.00110411836148835,"Tasmania","male_38"
38,"female",0.000901713255184851,"Tasmania","female_38"
39,"male",0.00112384805574286,"Tasmania","male_39"
39,"female",0.00148430873621713,"Tasmania","female_39"
4,"male",0.000104166666666667,"Tasmania","male_4"
4,"female",0,"Tasmania","female_4"
40,"male",0.00099601593625498,"Tasmania","male_40"
40,"female",0.000738396624472574,"Tasmania","female_40"
41,"male",0.00148962988426722,"Tasmania","male_41"
41,"female",0.000736531986531987,"Tasmania","female_41"
42,"male",0.00242214532871972,"Tasmania","male_42"
42,"female",0.00154218990967173,"Tasmania","female_42"
43,"male",0.00172432374178252,"Tasmania","male_43"
43,"female",0.00096401028277635,"Tasmania","female_43"
44,"male",0.00256081946222791,"Tasmania","male_44"
44,"female",0.00123076923076923,"Tasmania","female_44"
45,"male",0.00196932006633499,"Tasmania","male_45"
45,"female",0.00100644122383253,"Tasmania","female_45"
46,"male",0.0026414710962105,"Tasmania","male_46"
46,"female",0.00122583686940123,"Tasmania","female_46"
47,"male",0.00245167373880245,"Tasmania","male_47"
47,"female",0.00206259528293427,"Tasmania","female_47"
48,"male",0.00320865419875321,"Tasmania","male_48"
48,"female",0.00171777033410633,"Tasmania","female_48"
49,"male",0.00283607487237663,"Tasmania","male_49"
49,"female",0.00155763239875389,"Tasmania","female_49"
5,"male",0,"Tasmania","male_5"
5,"female",0,"Tasmania","female_5"
50,"male",0.00396937907570173,"Tasmania","male_50"
50,"female",0.00217924271315718,"Tasmania","female_50"
51,"male",0.0023696682464455,"Tasmania","male_51"
51,"female",0.00261731164703683,"Tasmania","female_51"
52,"male",0.00428396572827417,"Tasmania","male_52"
52,"female",0.00235537968720558,"Tasmania","female_52"
53,"male",0.0048578811369509,"Tasmania","male_53"
53,"female",0.00326703180551552,"Tasmania","female_53"
54,"male",0.00487900078064013,"Tasmania","male_54"
54,"female",0.00305131761442441,"Tasmania","female_54"
55,"male",0.00404749055585537,"Tasmania","male_55"
55,"female",0.00274277877774921,"Tasmania","female_55"
56,"male",0.00489410927211248,"Tasmania","male_56"
56,"female",0.00308721378955493,"Tasmania","female_56"
57,"male",0.00554702167605393,"Tasmania","male_57"
57,"female",0.00299550673989016,"Tasmania","female_57"
58,"male",0.00561458063401572,"Tasmania","male_58"
58,"female",0.00411622276029056,"Tasmania","female_58"
59,"male",0.00612516644474035,"Tasmania","male_59"
59,"female",0.00315169611014348,"Tasmania","female_59"
6,"male",0.000405638373390123,"Tasmania","male_6"
6,"female",0,"Tasmania","female_6"
60,"male",0.00608174581879975,"Tasmania","male_60"
60,"female",0.00491067648801964,"Tasmania","female_60"
61,"male",0.00815412186379928,"Tasmania","male_61"
61,"female",0.00540205455189515,"Tasmania","female_61"
62,"male",0.0076056338028169,"Tasmania","male_62"
62,"female",0.00435388366422849,"Tasmania","female_62"
63,"male",0.00923639689071788,"Tasmania","male_63"
63,"female",0.00539551897576589,"Tasmania","female_63"
64,"male",0.00997192370994288,"Tasmania","male_64"
64,"female",0.00637241120794677,"Tasmania","female_64"
65,"male",0.0110738595956517,"Tasmania","male_65"
65,"female",0.00564031437817846,"Tasmania","female_65"
66,"male",0.010755842378019,"Tasmania","male_66"
66,"female",0.00616055350203772,"Tasmania","female_66"
67,"male",0.0115624073525052,"Tasmania","male_67"
67,"female",0.00850981529832705,"Tasmania","female_67"
68,"male",0.0138211382113821,"Tasmania","male_68"
68,"female",0.00764705882352941,"Tasmania","female_68"
69,"male",0.0132793858284054,"Tasmania","male_69"
69,"female",0.00825624191783547,"Tasmania","female_69"
7,"male",0.000102658864592958,"Tasmania","male_7"
7,"female",0,"Tasmania","female_7"
70,"male",0.0166830225711482,"Tasmania","male_70"
70,"female",0.0105952009971954,"Tasmania","female_70"
71,"male",0.0178035178035178,"Tasmania","male_71"
71,"female",0.0124079915878023,"Tasmania","female_71"
72,"male",0.0185241730279898,"Tasmania","male_72"
72,"female",0.0109689213893967,"Tasmania","female_72"
73,"male",0.0229885057471264,"Tasmania","male_73"
73,"female",0.0140128968253968,"Tasmania","female_73"
74,"male",0.0243084660519698,"Tasmania","male_74"
74,"female",0.0143326758711374,"Tasmania","female_74"
75,"male",0.0277539341917024,"Tasmania","male_75"
75,"female",0.0178521617852162,"Tasmania","female_75"
76,"male",0.0337301587301587,"Tasmania","male_76"
76,"female",0.0220064724919094,"Tasmania","female_76"
77,"male",0.0317128419585294,"Tasmania","male_77"
77,"female",0.0256410256410256,"Tasmania","female_77"
78,"male",0.0355837661088671,"Tasmania","male_78"
78,"female",0.0260361317747078,"Tasmania","female_78"
79,"male",0.0406604747162023,"Tasmania","male_79"
79,"female",0.0290598290598291,"Tasmania","female_79"
8,"male",0,"Tasmania","male_8"
8,"female",0.000419155401865241,"Tasmania","female_8"
80,"male",0.0450089126559715,"Tasmania","male_80"
80,"female",0.0304487179487179,"Tasmania","female_80"
81,"male",0.0545722713864307,"Tasmania","male_81"
81,"female",0.0348861944267177,"Tasmania","female_81"
82,"male",0.0559691204852495,"Tasmania","male_82"
82,"female",0.0412938747419133,"Tasmania","female_82"
83,"male",0.0683924576542026,"Tasmania","male_83"
83,"female",0.0528934275988479,"Tasmania","female_83"
84,"male",0.0791393143690737,"Tasmania","male_84"
84,"female",0.0522819179664934,"Tasmania","female_84"
85,"male",0.103059581320451,"Tasmania","male_85"
85,"female",0.0696428571428571,"Tasmania","female_85"
86,"male",0.100137174211248,"Tasmania","male_86"
86,"female",0.0730682185580343,"Tasmania","female_86"
87,"male",0.120787973043027,"Tasmania","male_87"
87,"female",0.0879161990273101,"Tasmania","female_87"
88,"male",0.129855072463768,"Tasmania","male_88"
88,"female",0.100358422939068,"Tasmania","female_88"
89,"male",0.142753623188406,"Tasmania","male_89"
89,"female",0.0985467756584923,"Tasmania","female_89"
9,"male",0.000193854802752738,"Tasmania","male_9"
9,"female",0,"Tasmania","female_9"
90,"male",0.148661126500462,"Tasmania","male_90"
90,"female",0.128764278296989,"Tasmania","female_90"
91,"male",0.181136120042872,"Tasmania","male_91"
91,"female",0.171392564587272,"Tasmania","female_91"
92,"male",0.237668161434978,"Tasmania","male_92"
92,"female",0.173150266971777,"Tasmania","female_92"
93,"male",0.257668711656442,"Tasmania","male_93"
93,"female",0.187387387387387,"Tasmania","female_93"
94,"male",0.24031007751938,"Tasmania","male_94"
94,"female",0.232987312572088,"Tasmania","female_94"
95,"male",0.27891156462585,"Tasmania","male_95"
95,"female",0.232914923291492,"Tasmania","female_95"
96,"male",0.265700483091787,"Tasmania","male_96"
96,"female",0.262939958592133,"Tasmania","female_96"
97,"male",0.320754716981132,"Tasmania","male_97"
97,"female",0.275862068965517,"Tasmania","female_97"
98,"male",0.307692307692308,"Tasmania","male_98"
98,"female",0.277777777777778,"Tasmania","female_98"
99,"male",0.615384615384615,"Tasmania","male_99"
99,"female",0.4,"Tasmania","female_99"
100,"male",0.615384615384615,"Tasmania","male_100"
100,"female",0.4,"Tasmania","female_100"
0,"male",0.00324716187982984,"Victoria","male_0"
0,"female",0.00240804445620535,"Victoria","female_0"
1,"male",0.000206515992598467,"Victoria","male_1"
1,"female",0.000148958169041235,"Victoria","female_1"
10,"male",9.79144227944776e-05,"Victoria","male_10"
10,"female",8.64722769879977e-05,"Victoria","female_10"
11,"male",6.53306547764875e-05,"Victoria","male_11"
11,"female",6.06281071904935e-05,"Victoria","female_11"
12,"male",9.88997403881815e-05,"Victoria","male_12"
12,"female",7.85032055475599e-05,"Victoria","female_12"
13,"male",6.02103923137133e-05,"Victoria","male_13"
13,"female",9.07078843293059e-05,"Victoria","female_13"
14,"male",0.000160457839702618,"Victoria","male_14"
14,"female",8.52611834252259e-05,"Victoria","female_14"
15,"male",0.000214718986526384,"Victoria","male_15"
15,"female",0.0001141389641889,"Victoria","female_15"
16,"male",0.000198444913496058,"Victoria","male_16"
16,"female",0.000180462554020041,"Victoria","female_16"
17,"male",0.000341520846252707,"Victoria","male_17"
17,"female",0.000178202963796661,"Victoria","female_17"
18,"male",0.000399580440537436,"Victoria","male_18"
18,"female",0.000202671742272038,"Victoria","female_18"
19,"male",0.000423089941228961,"Victoria","male_19"
19,"female",0.000170948520074241,"Victoria","female_19"
2,"male",0.000154546933463478,"Victoria","male_2"
2,"female",7.73295527774198e-05,"Victoria","female_2"
20,"male",0.000462351879609536,"Victoria","male_20"
20,"female",0.000239520958083832,"Victoria","female_20"
21,"male",0.000496042601305759,"Victoria","male_21"
21,"female",0.000186780602834396,"Victoria","female_21"
22,"male",0.000456213839868942,"Victoria","male_22"
22,"female",0.000162407169538321,"Victoria","female_22"
23,"male",0.00046066504460665,"Victoria","male_23"
23,"female",0.000194517388465119,"Victoria","female_23"
24,"male",0.000625646553059164,"Victoria","male_24"
24,"female",0.00014649087761353,"Victoria","female_24"
25,"male",0.000483073602850762,"Victoria","male_25"
25,"female",0.000192409766454352,"Victoria","female_25"
26,"male",0.000638088056151749,"Victoria","male_26"
26,"female",0.00024430182500066,"Victoria","female_26"
27,"male",0.000613260785887173,"Victoria","male_27"
27,"female",0.000280660531296913,"Victoria","female_27"
28,"male",0.000603783280341716,"Victoria","male_28"
28,"female",0.000267640367814334,"Victoria","female_28"
29,"male",0.000621352755411214,"Victoria","male_29"
29,"female",0.000262634600232619,"Victoria","female_29"
3,"male",4.66592011944756e-05,"Victoria","male_3"
3,"female",7.41968194296738e-05,"Victoria","female_3"
30,"male",0.000672714566556289,"Victoria","male_30"
30,"female",0.000234625676926784,"Victoria","female_30"
31,"male",0.000678421625993986,"Victoria","male_31"
31,"female",0.000304454550644112,"Victoria","female_31"
32,"male",0.00071000315556958,"Victoria","male_32"
32,"female",0.000342596363307283,"Victoria","female_32"
33,"male",0.00068373371201662,"Victoria","male_33"
33,"female",0.000307769250004809,"Victoria","female_33"
34,"male",0.000716318124838331,"Victoria","male_34"
34,"female",0.000375309792350151,"Victoria","female_34"
35,"male",0.000752885500904135,"Victoria","male_35"
35,"female",0.000444161595269348,"Victoria","female_35"
36,"male",0.00106848444273126,"Victoria","male_36"
36,"female",0.000369102744782229,"Victoria","female_36"
37,"male",0.000995045793128578,"Victoria","male_37"
37,"female",0.000519081433495287,"Victoria","female_37"
38,"male",0.000892546151166841,"Victoria","male_38"
38,"female",0.000559488713391147,"Victoria","female_38"
39,"male",0.0013271400132714,"Victoria","male_39"
39,"female",0.000585546021665203,"Victoria","female_39"
4,"male",7.91671614614258e-05,"Victoria","male_4"
4,"female",7.5122073369225e-05,"Victoria","female_4"
40,"male",0.00149731271770139,"Victoria","male_40"
40,"female",0.000557452442338513,"Victoria","female_40"
41,"male",0.00120200064536947,"Victoria","male_41"
41,"female",0.000667588574698393,"Victoria","female_41"
42,"male",0.0012128960351412,"Victoria","male_42"
42,"female",0.000774705853871108,"Victoria","female_42"
43,"male",0.00130504645149713,"Victoria","male_43"
43,"female",0.000825964434943154,"Victoria","female_43"
44,"male",0.0015537728057048,"Victoria","male_44"
44,"female",0.000979595737563913,"Victoria","female_44"
45,"male",0.0017956212607999,"Victoria","male_45"
45,"female",0.00102132304213932,"Victoria","female_45"
46,"male",0.0017999856001152,"Victoria","male_46"
46,"female",0.00102947550931946,"Victoria","female_46"
47,"male",0.00189128607453068,"Victoria","male_47"
47,"female",0.00124927002712912,"Victoria","female_47"
48,"male",0.00237680486199822,"Victoria","male_48"
48,"female",0.00132447455271843,"Victoria","female_48"
49,"male",0.00256291342234372,"Victoria","male_49"
49,"female",0.00145963866179085,"Victoria","female_49"
5,"male",8.68857767983381e-05,"Victoria","male_5"
5,"female",4.19297760111366e-05,"Victoria","female_5"
50,"male",0.00257955701069028,"Victoria","male_50"
50,"female",0.00138679954870252,"Victoria","female_50"
51,"male",0.00266482179004279,"Victoria","male_51"
51,"female",0.00160824471576736,"Victoria","female_51"
52,"male",0.00298302790689391,"Victoria","male_52"
52,"female",0.00199778967950353,"Victoria","female_52"
53,"male",0.00300917888589158,"Victoria","male_53"
53,"female",0.00214779914257821,"Victoria","female_53"
54,"male",0.00332522086420083,"Victoria","male_54"
54,"female",0.00241335789330059,"Victoria","female_54"
55,"male",0.00347277032359905,"Victoria","male_55"
55,"female",0.002287948749948,"Victoria","female_55"
56,"male",0.00408711088020089,"Victoria","male_56"
56,"female",0.00271456288043433,"Victoria","female_56"
57,"male",0.00431371515423069,"Victoria","male_57"
57,"female",0.00279263820194475,"Victoria","female_57"
58,"male",0.00498550724637681,"Victoria","male_58"
58,"female",0.00288186873552727,"Victoria","female_58"
59,"male",0.00575304586662213,"Victoria","male_59"
59,"female",0.00320730117340287,"Victoria","female_59"
6,"male",4.6849379245725e-05,"Victoria","male_6"
6,"female",3.29983995776205e-05,"Victoria","female_6"
60,"male",0.00589396503102087,"Victoria","male_60"
60,"female",0.00350839700094388,"Victoria","female_60"
61,"male",0.00641606059720965,"Victoria","male_61"
61,"female",0.00373919988383068,"Victoria","female_61"
62,"male",0.00684520235378888,"Victoria","male_62"
62,"female",0.00434632567596557,"Victoria","female_62"
63,"male",0.00768718600568973,"Victoria","male_63"
63,"female",0.00494525912586113,"Victoria","female_63"
64,"male",0.00805337753128918,"Victoria","male_64"
64,"female",0.00471971191113989,"Victoria","female_64"
65,"male",0.00913559023186106,"Victoria","male_65"
65,"female",0.00512556108213029,"Victoria","female_65"
66,"male",0.0104470441010514,"Victoria","male_66"
66,"female",0.00578296392336029,"Victoria","female_66"
67,"male",0.0101690256974028,"Victoria","male_67"
67,"female",0.00630299152135658,"Victoria","female_67"
68,"male",0.0109318367824155,"Victoria","male_68"
68,"female",0.00712007474467605,"Victoria","female_68"
69,"male",0.0123105719736511,"Victoria","male_69"
69,"female",0.00799753583490094,"Victoria","female_69"
7,"male",6.37851715422457e-05,"Victoria","male_7"
7,"female",7.56467799687327e-05,"Victoria","female_7"
70,"male",0.0142516930862544,"Victoria","male_70"
70,"female",0.00839902240886716,"Victoria","female_70"
71,"male",0.0162286052271635,"Victoria","male_71"
71,"female",0.00951141255323765,"Victoria","female_71"
72,"male",0.0161504799206982,"Victoria","male_72"
72,"female",0.00995513972225047,"Victoria","female_72"
73,"male",0.0203041299464317,"Victoria","male_73"
73,"female",0.012854555605485,"Victoria","female_73"
74,"male",0.0212072800175422,"Victoria","male_74"
74,"female",0.0134935786185352,"Victoria","female_74"
75,"male",0.0233653475469737,"Victoria","male_75"
75,"female",0.0149219676918865,"Victoria","female_75"
76,"male",0.0277715397859121,"Victoria","male_76"
76,"female",0.0183941952327671,"Victoria","female_76"
77,"male",0.0286964427775884,"Victoria","male_77"
77,"female",0.0188698807672369,"Victoria","female_77"
78,"male",0.0345543649804801,"Victoria","male_78"
78,"female",0.0218493073544318,"Victoria","female_78"
79,"male",0.0367716008037508,"Victoria","male_79"
79,"female",0.0242897043243764,"Victoria","female_79"
8,"male",0.000105259748672108,"Victoria","male_8"
8,"female",7.7104965559782e-05,"Victoria","female_8"
80,"male",0.0418493232722482,"Victoria","male_80"
80,"female",0.0286366043423357,"Victoria","female_80"
81,"male",0.0476974113836429,"Victoria","male_81"
81,"female",0.0340127278981768,"Victoria","female_81"
82,"male",0.0552660801230033,"Victoria","male_82"
82,"female",0.0377182553558524,"Victoria","female_82"
83,"male",0.0614333396309591,"Victoria","male_83"
83,"female",0.0440443419388438,"Victoria","female_83"
84,"male",0.0691214470284238,"Victoria","male_84"
84,"female",0.0529589870630333,"Victoria","female_84"
85,"male",0.0834214131924056,"Victoria","male_85"
85,"female",0.0597859732908818,"Victoria","female_85"
86,"male",0.0974834318466774,"Victoria","male_86"
86,"female",0.067871868062163,"Victoria","female_86"
87,"male",0.108245830759728,"Victoria","male_87"
87,"female",0.0815821571702387,"Victoria","female_87"
88,"male",0.11536753275594,"Victoria","male_88"
88,"female",0.088159803593349,"Victoria","female_88"
89,"male",0.133537401951406,"Victoria","male_89"
89,"female",0.102217897254997,"Victoria","female_89"
9,"male",0.000104816731975554,"Victoria","male_9"
9,"female",5.90448234559779e-05,"Victoria","female_9"
90,"male",0.159723856593708,"Victoria","male_90"
90,"female",0.118904761904762,"Victoria","female_90"
91,"male",0.172553561088593,"Victoria","male_91"
91,"female",0.137991967871486,"Victoria","female_91"
92,"male",0.198715661790938,"Victoria","male_92"
92,"female",0.163827426408198,"Victoria","female_92"
93,"male",0.218501529051988,"Victoria","male_93"
93,"female",0.178169014084507,"Victoria","female_93"
94,"male",0.237428389560789,"Victoria","male_94"
94,"female",0.206325149035061,"Victoria","female_94"
95,"male",0.259706643658326,"Victoria","male_95"
95,"female",0.228585974290442,"Victoria","female_95"
96,"male",0.302315963606286,"Victoria","male_96"
96,"female",0.257086472909939,"Victoria","female_96"
97,"male",0.301438398999375,"Victoria","male_97"
97,"female",0.291454853546357,"Victoria","female_97"
98,"male",0.332394366197183,"Victoria","male_98"
98,"female",0.304732720463058,"Victoria","female_98"
99,"male",0.342902711323764,"Victoria","male_99"
99,"female",0.332785987958402,"Victoria","female_99"
100,"male",0.342902711323764,"Victoria","male_100"
100,"female",0.332785987958402,"Victoria","female_100"
0,"male",0.00294163183155287,"Western Australia","male_0"
0,"female",0.00196163455780627,"Western Australia","female_0"
1,"male",0.000209117524048515,"Western Australia","male_1"
1,"female",0.000301950600881696,"Western Australia","female_1"
10,"male",0.000167261373773417,"Western Australia","male_10"
10,"female",0.000179436569172797,"Western Australia","female_10"
11,"male",9.25257684265068e-05,"Western Australia","male_11"
11,"female",3.87980368193369e-05,"Western Australia","female_11"
12,"male",0.000111969544283955,"Western Australia","male_12"
