"year","sex","brsc","utrc","tbalc","carc","kdnc","bldc","lvrc","mltm","chml","espc","stmc","hanc","rctc","ishd","strk","dmt2","adaod","prkd","dprd"
91,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
92,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
93,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
94,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
95,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
96,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
97,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
98,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
99,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
100,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
