"age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","deaths_rate_adaod","deaths_rate_allc","deaths_rate_bldc","deaths_rate_brsc","deaths_rate_carc","deaths_rate_chml","deaths_rate_copd","deaths_rate_dmt2","deaths_rate_dprd","deaths_rate_espc","deaths_rate_hanc","deaths_rate_ishd","deaths_rate_kdnc","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mltm","deaths_rate_npls","deaths_rate_prkd","deaths_rate_prsc","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_bldc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_chml","ylds_rate_copd","ylds_rate_dmt2","ylds_rate_dprd","ylds_rate_espc","ylds_rate_hanc","ylds_rate_ishd","ylds_rate_kdnc","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mltm","ylds_rate_npls","ylds_rate_prkd","ylds_rate_prsc","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_bldc","dw_adj_brsc","dw_adj_carc","dw_adj_chml","dw_adj_copd","dw_adj_dmt2","dw_adj_dprd","dw_adj_espc","dw_adj_hanc","dw_adj_ishd","dw_adj_kdnc","dw_adj_lvrc","dw_adj_lwri","dw_adj_mltm","dw_adj_npls","dw_adj_prkd","dw_adj_prsc","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","dw_adj_rctc","ylds_rate_rctc","case_fatality_adaod","incidence_adaod","remission_adaod","case_fatality_bldc","incidence_bldc","remission_bldc","case_fatality_brsc","incidence_brsc","remission_brsc","case_fatality_carc","incidence_carc","remission_carc","case_fatality_chml","incidence_chml","remission_chml","case_fatality_copd","incidence_copd","remission_copd","case_fatality_dmt2","incidence_dmt2","remission_dmt2","case_fatality_dprd","incidence_dprd","remission_dprd","case_fatality_espc","incidence_espc","remission_espc","case_fatality_hanc","incidence_hanc","remission_hanc","case_fatality_ishd","incidence_ishd","remission_ishd","case_fatality_kdnc","incidence_kdnc","remission_kdnc","case_fatality_lvrc","incidence_lvrc","remission_lvrc","case_fatality_lwri","incidence_lwri","remission_lwri","case_fatality_mltm","incidence_mltm","remission_mltm","case_fatality_npls","incidence_npls","remission_npls","case_fatality_prkd","incidence_prkd","remission_prkd","case_fatality_prsc","incidence_prsc","remission_prsc","case_fatality_stmc","incidence_stmc","remission_stmc","case_fatality_strk","incidence_strk","remission_strk","case_fatality_tbalc","incidence_tbalc","remission_tbalc","case_fatality_utrc","incidence_utrc","remission_utrc"
94,"female","female_94",0,"0",0.262652960376442,0.0277270169697173,0.194231981059495,0.000688591871486827,0.0029786362199925,0.00405449907043585,0.000072018521014347,0.00712428060311586,0.00441949350573077,0,0.000551577365170621,0.000485082342351416,0.0430995510363168,0.000460911570557355,0.000316213232177917,0.00966567224111268,0.000400816009668669,0.0203805294955579,0.00119234643266597,0,0.000832815014307862,0.024805851491358,0.0018784534582373,0.000367186251014063,0.062740674531523,0.422681882264061,0.00020968105774148,0.00190247333413266,0.00164257015877282,0.000115874446161391,0.034202638972021,0.0145778514046587,0.00681422836521473,0.0000826408965776259,0.0000927812962046208,0.0103873213734624,0.0000663363789148634,0.0000409985666286012,0.000306599551669687,0.000162275761096468,0.011928442928132,0.00167020513573455,0,0.00015994687242863,0.012288665058392,0.000277733699890659,0.0000768863637430506,0.20316645294549,0.573450333236788,0.234243198332141,0.0685577615397914,0.170676587711289,0.183996233876544,0.0851254031916024,0.112712545211922,0.202517124298941,0.355900568009291,0.339303901015168,0.0615772191650728,0.410436995854897,0.483915950934933,0.069079225719065,0.403553150497435,0.0709322048327342,0.168929711696282,0,0.303034878448755,0.280382932414055,0.353370298647856,0.32457784525069,0.170676587711289,0.00164257015877282,0.0944370355197572,0.0675638550224639,0,0.577993222085123,0.00058239226000391,0,0.0710629879283001,0.00267729928164316,0,0.063571459779018,0.00432053378449355,0,0.389576407599383,0.000132429268146741,0,0.0142282825464853,0.0287780286839151,0,0.0248569883601806,0.0000570978358117324,0,0,0.0551545012347359,0,1.42885585548042,0.000451762347988332,0,0.924783987374695,0.000090433896698572,0,0.188244575759153,0.0505880857120619,0,2.20955440034016,0.000370314503586219,0,2.07830384953697,0.000257861181810492,0,3.67956987006941,0.0257977554172145,0,1.00687246309022,0.000374948168822813,0,0.0622372749465216,0.0564025460832831,0,0.0820924892444505,0.000828051775617393,0,45101049.1863052,0.00000000000549283954914448,0,1.3136241524172,0.000772866687586062,0,0.368647343834026,0.0180474918446484,0,1.6596376976584,0.00162500713147303,0,1.0578662559883,0.000296756174692281,0
95,"female","female_95",0,"0",0.268483897753809,0.0314495090102889,0.219152576533522,0.000712478487321184,0.00314533844776837,0.00419800734729307,0.0000743179839488272,0.00780725075945211,0.00482966254825585,0,0.000567804447311753,0.0005083905928198,0.0500780138636822,0.000463171850128583,0.000315738386671833,0.0117577483322541,0.000375175925727712,0.0210488890386188,0.00117802105976619,0,0.000875182746768391,0.0283343599540502,0.00185066851446794,0.000385088905486005,0.0672999274751955,0.433957294711796,0.00020633833660295,0.00188485244834978,0.00161759271134243,0.0000971915727894516,0.0353811181904475,0.014016637450647,0.00683977897365994,0.0000765424485482648,0.0000860795854547209,0.0108225706339885,0.0000628262638190337,0.0000393358292851197,0.00032303205405041,0.00012017106477042,0.0118261470712473,0.00160881710626378,0,0.000150000299307334,0.0122285314166027,0.000254997745268936,0.0000741802694618335,0.20333229829839,0.593519255877993,0.243009923190238,0.0668223328644017,0.177941846146348,0.248252304111955,0.0852317130524873,0.112966568997785,0.202680677976559,0.392806818745134,0.365671482818159,0.0622183165252277,0.439066870908203,0.504525318293281,0.0691108939497178,0.42938303945002,0.0692459312529845,0.1686726818616,0,0.35141095280979,0.283024490917742,0.381419764825333,0.378329706334713,0.177941846146348,0.00161759271134243,0.107594800591833,0.0726290523892258,0,0.653732794035506,0.000604665089736079,0,0.0753752708583895,0.00279824666959189,0,0.0650888838611034,0.00435856217822573,0,0.455690791327559,0.000143467037379245,0,0.0149835602878339,0.0286741491277765,0,0.0278867109148253,0.0000337533073497309,0,0,0.0561180011394173,0,1.76585132746561,0.00045184354198751,0,1.00781479435843,0.0000936220449390501,0,0.214501891658895,0.0578970980279988,0,2.60082086234511,0.000371331644329758,0,2.16587849318177,0.00025058011082641,0,4.0384278825991,0.0299158200484525,0,1.1141727845099,0.000364858544810609,0,0.0602453044163181,0.0629460334977605,0,0.0831325150086518,0.000805496217284851,0,62519227.0051569,0.00000000000623492521241464,0,1.51320736693908,0.00079823777451228,0,0.422521931348228,0.0195373066249679,0,1.80433529006047,0.00157494618668765,0,1.26241685730323,0.000305373889735087,0
96,"female","female_96",0,"0",0.274447657786088,0.0356451990606713,0.247262276265936,0.000736300441263465,0.00332120854045006,0.00434153603309962,0.0000766550220944221,0.00856076090101266,0.00527525585147985,0,0.000584477477919726,0.000532413292446877,0.0581765835450255,0.000465282343334644,0.000315461321045448,0.0143129803098412,0.000350220829233555,0.0217343364640076,0.00116258887416737,0,0.000919613912903115,0.0323595299148719,0.00182299752604412,0.000404134134134487,0.0721708730655891,0.445551985940339,0.000203423068172747,0.00187227591018144,0.00159529646226497,0.0000809613485197478,0.0365912050298784,0.0134677810590608,0.00686485474103635,0.0000707899406192366,0.0000797091297081325,0.0112692679907751,0.0000595192145903716,0.0000377683551038582,0.000340035924496556,0.0000882097495022091,0.0117275995268427,0.00154894652420962,0,0.00014029504220547,0.0121626628034553,0.000234023194497381,0.0000718391683189273,0.203499543518228,0.614344905893137,0.251686404926903,0.0651472662577744,0.185540905521012,0.340066502797366,0.0853390422148871,0.113220705707128,0.202837260691674,0.434171308172581,0.394198547387913,0.0627987866027391,0.469294556419423,0.525890242942751,0.0691392669103843,0.457534283496826,0.0675508779641853,0.168404911766091,0,0.408972084768798,0.285665480342331,0.411804200846714,0.441611727070506,0.185540905521012,0.00159529646226497,0.122593561233934,0.0779577201494018,0,0.738970216051678,0.000637336127712505,0,0.0798823262576651,0.00292864543305856,0,0.0666150493221522,0.00439864241214461,0,0.532931446207852,0.000155585019969254,0,0.0157766123495715,0.0285228735833591,0,0.0312959804079764,0.0000197400813011592,0,0,0.0571299695641627,0,2.1314218952576,0.000450514717072193,0,1.09933709764522,0.0000968849619222154,0,0.24440707790756,0.0664811061288128,0,3.06675974090731,0.000371604936321788,0,2.25658738743452,0.000243134972087744,0,4.43715000558212,0.0345972260605282,0,1.33555353924089,0.000354602477787242,0,0.0581102723123985,0.0702996335708623,0,0.0842075140200682,0.000784408862691602,0,86690138.4634269,0.00000000000708685583372543,0,1.74409915007874,0.00082419965645117,0,0.484204151846538,0.0211310896332154,0,1.96115944025613,0.00152446078631383,0,1.50806047030789,0.000314491947757019,0
97,"female","female_97",97,"95 to 100",0.280536989472492,0.0404608789067743,0.278996184057751,0.000762766276422736,0.00350725399543282,0.00450044203740819,0.0000791395110801874,0.0093758867419068,0.00576773584440913,0,0.000601704829842733,0.000558420798742185,0.0676076430597821,0.000467725716407871,0.000314790833761749,0.0173983615595333,0.000328711401657553,0.0224520815043176,0.00114988458008144,0,0.00096649397259675,0.0369685095631252,0.00179632548207928,0.000423555375512241,0.0774364476166954,0.45741848797212,0.000199811913087413,0.00185009878402383,0.00156877148606637,0.0000683770700696489,0.037861292045784,0.0129581941448953,0.00689116796321269,0.0000656624393015029,0.0000740934179554795,0.0117485467633505,0.0000563534071428325,0.0000362099216108307,0.000358586409683228,0.0000659010627515278,0.0116241796384764,0.0014927270287056,0,0.000131924322381121,0.0121091454712073,0.000214957133254989,0.0000690504599732609,0.2036643952548,0.635788724883354,0.261539955810254,0.0634821522048232,0.193413317011908,0.451920452466303,0.0854447312390239,0.113476335363813,0.203008181698374,0.478497520945045,0.42471301807915,0.063520604659742,0.502457123407375,0.548414614832362,0.0691742739710115,0.486108453249886,0.0659926945917099,0.168159794824851,0,0.472564012735484,0.288382502761681,0.444374874099709,0.514012386125557,0.193413317011908,0.00156877148606637,0.139701856735987,0.0835930249938616,0,0.835479387320001,0.000673303460717307,0,0.0846021717300287,0.00306927694306211,0,0.0682887305034053,0.00444079825421877,0,0.623154299230327,0.000168842962132495,0,0.0166043438687702,0.0283471111586398,0,0.0350868047315063,0.000011461769422153,0,0,0.0581662788863276,0,2.39953013230682,0.000448563667794498,0,1.20005200552582,0.000100203524684365,0,0.278375786144749,0.0764149059843887,0,3.6058953287068,0.000371734518356369,0,2.35080355139286,0.000235889415531024,0,4.87647055871112,0.0399287050103791,0,1.642587707851,0.000344361681570842,0,0.0558827699095055,0.0784893263382718,0,0.085316068991794,0.000764448621824897,0,120227886.153201,0.00000000000806326216346478,0,2.00954394928616,0.00084993369818893,0,0.554633076390967,0.022844177382649,0,2.13041109760492,0.0014759570106588,0,1.80156243741557,0.00032425421643837,0
98,"female","female_98",0,"0",0.28675437609882,0.045995640814167,0.314823963250964,0.000792101844380829,0.00370408207734098,0.00467604285535359,0.0000817809533699473,0.0102564740053455,0.00631251306002708,0,0.00061950660339505,0.000586591267196919,0.0785940815447375,0.000470507106053661,0.000313729434100909,0.0211183018941085,0.000310208255616001,0.0232038394058668,0.00113982274086087,0,0.00101596699127423,0.0422476561658082,0.0017706205100979,0.000443317626925534,0.0831313788047609,0.469562043252532,0.000195543533153163,0.00181866438822731,0.00153823977208951,0.0000585499963985887,0.0391947329555775,0.0124850171907789,0.00691873214974304,0.0000610855859201814,0.0000691376880778996,0.0122629726047523,0.0000533249178271982,0.0000346646525976703,0.000378837262558249,0.0000501103455767964,0.0115160311873249,0.00143992075588996,0,0.000124721053291456,0.0120678191621383,0.000197612865197189,0.0000658725152659158,0.203826847470172,0.657864565484051,0.272683509061324,0.061828394655486,0.201566426244724,0.582623116634786,0.0855487736992,0.11373346549385,0.203193477030906,0.525817134421993,0.457333224175024,0.0643885091315546,0.538878854611477,0.572169475441193,0.0692159251958158,0.514959981795491,0.0645637654997707,0.167937233303165,0,0.542145970653805,0.291177254453829,0.479269024788965,0.596580980078896,0.201566426244724,0.00153823977208951,0.15922976674157,0.0905754178681893,0,0.943908090535604,0.000711476109085554,0,0.0896743141966468,0.00321807632432329,0,0.0699147888836283,0.00448374354527664,0,0.728560876524939,0.000183301623289406,0,0.0174809172400048,0.0281541913807251,0,0.0393548491174929,0.00000662429004378231,0,0,0.0592174379898917,0,2.70098602112707,0.000446158860893126,0,1.31150950266533,0.000103711474912803,0,0.317142941924733,0.0879449448959902,0,4.24627704689134,0.000371799487969058,0,2.44700055997464,0.000229177555007497,0,5.3673825333998,0.0460452245061041,0,2.02548461537269,0.000334272939239909,0,0.0536923425531885,0.0876511056851426,0,0.0864525767802743,0.000745317841444426,0,166756172.373957,0.00000000000918087748880686,0,2.32282763700606,0.000876731265142174,0,0.635631545623839,0.0246957669920896,0,2.314292657323,0.00142760640169646,0,2.15288847344719,0.000333933315261066,0
99,"female","female_99",0,"0",0.293109555237053,0.0522875189829763,0.355252628890897,0.00082256564201297,0.00391195620663496,0.00485849536631197,0.0000845105591734174,0.0112197663984296,0.00690874585937188,0,0.000637835052363435,0.000616182841911926,0.0913658482133271,0.000473305035581887,0.00031267161322674,0.0256336019552561,0.000292746650609255,0.0239807682450164,0.0011298489457886,0,0.00106797244124094,0.0482806711062189,0.00174528336988819,0.000464001945684684,0.0892451339734582,0.482027985884409,0.000191366334305074,0.00178776408350075,0.001508302271844,0.0000501352584248329,0.0405751364639469,0.0120291186033395,0.00694640659107826,0.0000568277518609709,0.0000645134216325278,0.0127999232700011,0.00005045918260222,0.0000331853283923639,0.000400231764581958,0.000038103281327853,0.0114088889222313,0.00138898254226736,0,0.000117911093673779,0.0120266338922388,0.000181668055858928,0.0000628408307365169,0.203989429265004,0.680706922883732,0.284301860813734,0.0602177187273132,0.21006322013788,0.751127093683688,0.0856529428475097,0.113991178264343,0.2033789414914,0.577816282737878,0.49245883462735,0.0652682720889126,0.577940696667044,0.59695329003353,0.0692576014996621,0.545523907428316,0.063165776777253,0.167714966344343,0,0.621973416457926,0.29399909044182,0.516903208327269,0.692413014547394,0.21006322013788,0.001508302271844,0.18153404896917,0.0989290507798446,0,1.06841286476067,0.000751887892917318,0,0.095006254612631,0.00337511872628206,0,0.0716133740202329,0.00452504458646051,0,0.851750727211483,0.000199029113040268,0,0.0184167558928794,0.0279319388011297,0,0.0441226876966545,0.00000381964065541784,0,0,0.0603278918695824,0,3.04224310882869,0.000443337256942599,0,1.43176077975228,0.000107326474118843,0,0.361112771532472,0.101336773034725,0,5.00460435778478,0.000371936028001469,0,2.5477656001479,0.000222491744879676,0,5.90713564000187,0.0530526357107533,0,2.39162911965942,0.000324425818986994,0,0.0515580113403723,0.097910442005393,0,0.0876102507202565,0.000726792036894189,0,231299077.784412,0.0000000000104588691581642,0,2.67929845478504,0.000904691526416425,0,0.728993237808804,0.026694176532658,0,2.51431207852703,0.00138136988388665,0,2.57281038549813,0.000343911490380757,0
100,"female","female_100",0,"0",0.299605580706659,0.0594400815599251,0.400873011795765,0.000854201060406704,0.00413149629060474,0.00504806691355483,0.0000873312711273455,0.0122735316220488,0.00756129435226601,0,0.000656705758734318,0.000647267212962443,0.106213064084081,0.000476119603349035,0.000311617359072425,0.0311143174529492,0.0002762679583519,0.0247837108145035,0.0011199624244516,0,0.0011226399529178,0.0551752076687609,0.00172030879786875,0.000485651353618153,0.095808514816602,0.494824874613685,0.000187278368733765,0.00175738879528542,0.00147894742063489,0.0000429298768904,0.0420041565516939,0.0115898674516908,0.00697419172822979,0.0000528667005959774,0.0000601984487251997,0.0133603850386507,0.0000477474548978216,0.0000317691347809164,0.000422834502336629,0.0000289732595382817,0.0113027434818929,0.00133984630392461,0,0.000111472968231412,0.0119855891801678,0.00016700978697227,0.0000599486749779367,0.204152140742655,0.704342412059998,0.296415241025722,0.0586490021118487,0.218918186311051,0.96836513134676,0.0857572388382156,0.114249474995517,0.203564575234229,0.634957734810277,0.530282277741788,0.0661600555584951,0.619834023928825,0.622810628279455,0.0692993028976511,0.577901864409425,0.0617980584773657,0.167492993558529,0,0.713554931181761,0.296848273203026,0.557492583412155,0.803639067828152,0.218918186311051,0.00147894742063489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"male","male_0",0,"0",0.0323317325506033,0,0.0000684776990066839,0.0000000867517000923086,0.00000008251558053471,0.0000000120214442992171,0.00000000620913682753132,0.0000000853901228905252,0.0000000259596265658382,0,0,0.0000000188401372264177,0.0000000146798645793802,0.0000000218718850051263,0.0000000478682808940487,0.000000316301979705538,0,0.0000135733376628371,0,0,0.00000000144929435135724,0.000000132276906670085,0.0000000167190502427122,0,0,0.035295811662285,0.0000017155211322649,0.00000189574678606633,0.00000011275834840072,0.000000011729352685947,0.0000431509385195929,0.0000000000609665143391905,0.00299667297581123,0,0.0000000133368794972762,0.00000000536722991370731,0.0000000939352247138841,0.0000000663901985566368,0.0000110744888350629,0,0.0000260320119057199,0,0,0.00000000398688837665177,0.0000585379044487985,0.0000000213454313447097,0,0,0.0450313707832634,0.0896495254535687,0.102164828101459,0.137490899287302,0.0815740275152559,0.0673979995891047,0.0489148875301133,0.214743636262324,0,0.114109915448276,0.000369045738856629,0.0787174780383438,0.0744039653811823,0.0669811210701537,0,0.00608566909450522,0,0,0.0839760395058231,0.245090193667725,0.0734009687931749,0,0.137490899287302,0.00000011275834840072,0.000000238093803647622,0.00000000165834065246217,0,0.000468726491961761,0.00000016749203028786,0,0.000000000522811034805499,0.000000511086396645503,0,0.0257647124483061,0.000000154461796871244,0,0.00000000264716223607602,0.000000070045331806318,0,0.00000328390053486388,0.000180619667893613,0,0.000018182092613699,0.0000000252473813506726,0,0,0.00000655090637301925,0,0.0857992639076148,0.000000000706445260494445,0,0.000588377119650725,0.000000223615049488919,0,0.00127713718694258,0.00000082288659256507,0,0.164802696670189,0.0000256894966210114,0,0.0397244139150186,0.000000186322114946481,0,0.200615447971378,0.0002213664110981,0,0.00359636014171822,0.00000000687840217019368,0,0.0122476402194851,0.00163430724364546,0,0.0000000437672308109127,0.0000000150025918975022,0,0.0000381098463038006,0.000000391675345355975,0,0.00864718422381791,0.0000000317312639513446,0,0.000186116513482456,0.0000262019372941865,0,0.0431299036363426,0.00000000802118435934273,0,0,0,0
1,"male","male_1",0,"0",0.033815823105779,0,0.0000759432514413632,0.0000000873217973219789,0.0000000833024926837832,0.0000000152759804806139,0.0000000076108960240069,0.0000000931300508651561,0.0000000285900478445869,0,0,0.0000000228743156425669,0.0000000189326911523682,0.0000000254901096353652,0.0000000551088101924996,0.000000345177193168037,0,0.0000144578466970995,0,0,0.00000000189366930569478,0.000000152364659282801,0.0000000199359717009667,0,0,0.0369636456145743,0.00000169464591169819,0.00000188440900029807,0.00000013887795270856,0.0000000140348548428352,0.0000465385606562707,0.000000000112820201704432,0.00316440078774486,0,0.0000000174665884329874,0.00000000742217981179057,0.000000109173621582393,0.0000000735989224222434,0.0000109982119786938,0,0.0000287746038407028,0,0,0.00000000507228692552022,0.0000618682333858842,0.0000000247963143995076,0,0,0.0470481686606304,0.0896284165295741,0.102375648406582,0.136570135722685,0.0823205698587893,0.0672504418084064,0.0492744260811274,0.214486351214136,0,0.111888111346013,0.000428961657496065,0.0784890916885016,0.0761145127529364,0.0670633269528346,0,0.00644001146150795,0,0,0.0846421249368663,0.243339842266379,0.0744968590263798,0,0.136570135722685,0.00000013887795270856,0.000000258900932188121,0.0000000025552816244792,0,0.000538647984191829,0.000000208933609947128,0,0.000000000986350547820434,0.000000517224491982893,0,0.0261018580653721,0.000000222262474061039,0,0.00000000604003863402234,0.0000000808148123401418,0,0.0000041448343802453,0.00015782048263899,0,0.0000210527467776023,0.0000000570818283000048,0,0,0.0000292641981956431,0,0.0905271128601866,0.00000000117301205115534,0,0.000746761595489327,0.000000258958018609192,0,0.00140867826669934,0.00000133178706445566,0,0.155526848106585,0.0000143139407908244,0,0.0437064032520772,0.000000222583457817631,0,0.209758542267137,0.000140017041561108,0,0.00404056992936913,0.0000000100873110758536,0,0.00904927831218544,0.00138367460876739,0,0.000000072412006895548,0.0000000196466898265513,0,0.0000473119974167818,0.000000509737308238052,0,0.00970215039752004,0.0000000454742055755333,0,0.000224645250141158,0.0000290660188308032,0,0.0464228508291907,0.0000000124641903573577,0,0,0,0
2,"male","male_2",2,"0 to 4",0.0353680363565918,0,0.0000842227107970315,0.0000000878956410010091,0.0000000840969092426457,0.0000000194116092738785,0.00000000932911286982776,0.000000101571541069991,0.0000000314870028535551,0,0,0.0000000277723197993537,0.0000000244175818062005,0.0000000297068903329847,0.0000000634445378883559,0.000000376688425391094,0,0.0000153999949245453,0,0,0.00000000247429615382984,0.000000175502965580116,0.0000000237718627489018,0,0,0.0387102897701541,0.00000167402471005642,0.00000187313902178501,0.000000171047962497453,0.0000000167935226890616,0.0000501921325992477,0.000000000208776867934644,0.0033415165506238,0,0.0000000228750444622129,0.0000000102639078340693,0.000000126884027644784,0.0000000815903777888899,0.0000109224604882269,0,0.0000318061404238779,0,0,0.00000000645317656884341,0.0000653880308550882,0.0000000288050964100858,0,0,0.0491552918735892,0.0896073125758977,0.102586903745971,0.135655538424681,0.0830739443459309,0.0671032070832703,0.0496366073443339,0.21422937442,0,0.109709567406107,0.00049860514355717,0.0782613679656399,0.0778643856135408,0.0671456337267373,0,0.00681498566226689,0,0,0.0853134936582868,0.241601991283684,0.075609111106342,0,0.135655538424681,0.000000171047962497453,0.000000271627010250064,0.00000000317423492033246,0,0.000578629682890337,0.000000233762553004141,0,0.00000000144258314478895,0.000000521191921446597,0,0.0262667891502859,0.000000266467534172252,0,0.00000000913787312119615,0.0000000867960473908846,0,0.00000465088559112617,0.000148168520442977,0,0.0000226563051471299,0.0000000859894098315373,0,0,0.0000613538884678803,0,0.0930085111405873,0.0000000015054080066491,0,0.000841617287744361,0.000000278670336931682,0,0.00147854622947437,0.00000169844534769472,0,0.15089088918832,0.0000107538767368626,0,0.0459650214810631,0.000000243501722670223,0,0.214462748331309,0.000112046056404392,0,0.00429366043795399,0.0000000122031571778607,0,0.00779676326200627,0.00127393085214363,0,0.0000000933413827432203,0.0000000225582574910433,0,0.0000527904624551765,0.000000582678289567965,0,0.0102583360543766,0.0000000544124646268807,0,0.00024686113910959,0.0000306005229385518,0,0.0482130046845693,0.0000000155536938324045,0,0,0,0
3,"male","male_3",0,"0",0.0369914992696843,0,0.0000934048105574908,0.0000000884732557495549,0.0000000848989017773124,0.0000000246668667245236,0.0000000114352300522122,0.00000011077818447958,0.0000000346774987607268,0,0,0.000000033719117943894,0.0000000314914713636955,0.0000000346212450978081,0.0000000730411230764489,0.000000411076318575155,0,0.0000164035384137528,0,0,0.00000000323295172945254,0.000000202155086831821,0.0000000283458196585031,0,0,0.0405394681497126,0.00000165365443632485,0.00000186193644499614,0.000000210669907670137,0.0000000200944297227269,0.000054132533093737,0.000000000386347302398836,0.00352854572067344,0,0.0000000299582062722663,0.0000000141936475129474,0.000000147467458146124,0.0000000904495545402427,0.0000108472307451421,0,0.0000351570633001192,0,0,0.00000000821000239934148,0.0000691080760693174,0.0000000334619720425393,0,0,0.0513567857785639,0.0895862135913692,0.102798595017334,0.134747066098386,0.0838342135025197,0.0669562947064148,0.0500014507444307,0.213972705510596,0,0.107573441321333,0.000579555503008906,0.0780343049472512,0.0796544880560939,0.0672280415156856,0,0.00721179299982616,0,0,0.0859901875763566,0.239876551445872,0.0767379693185028,0,0.134747066098386,0.000000210669907670137,0.000000286188795514969,0.00000000399864493766503,0,0.000622733487033274,0.000000260829853229729,0,0.00000000210675006034114,0.000000525688616195889,0,0.0264530810598491,0.000000321405419262585,0,0.000000013853812199717,0.0000000932060214441528,0,0.00000524020438453896,0.000139995933127425,0,0.0000243741314804254,0.000000129720068617188,0,0,0.000127020166441763,0,0.0956092095152081,0.00000000193302155063453,0,0.000949581447574008,0.000000300558587589242,0,0.00154139956381621,0.00000216266424577418,0,0.146574030480859,0.000008147868810751,0,0.0483409732415065,0.000000265725983033125,0,0.21937966510866,0.0000903793996709377,0,0.00454951781704001,0.000000014829432935144,0,0.00672044495399488,0.00117482018945048,0,0.000000120484282774327,0.0000000259944937111523,0,0.0000588224554052811,0.000000662915638792886,0,0.0108440854945897,0.0000000652028023712816,0,0.000271931386822677,0.0000322139151571922,0,0.0500262658016287,0.000000019393086201405,0,0,0,0
4,"male","male_4",0,"0",0.038689482345661,0,0.000103587958078265,0.000000089054666349567,0.0000000857085425362893,0.0000000313448671576233,0.0000000140168189807132,0.000000120819336078947,0.000000038191279300006,0,0,0.0000000409392849833413,0.0000000406147003631056,0.000000040348572290369,0.000000084089282353306,0.000000448603483151508,0,0.000017472477998197,0,0,0.00000000422422225762753,0.000000232854635800017,0.0000000337998540795672,0,0,0.0424550807451892,0.00000163353203710158,0.00000185080086682576,0.000000259469971753713,0.0000000240441575813403,0.0000583822799987672,0.000000000714946246427948,0.00372604316460996,0,0.0000000392346395013231,0.0000000196279655837405,0.000000171389981983859,0.000000100270670858964,0.0000107725191558424,0,0.000038861021281308,0,0,0.0000000104451100443504,0.0000730397614907058,0.0000000388717175959053,0,0,0.0536568769093696,0.0895651195748187,0.103010723120229,0.133844677725442,0.0846014404266132,0.0668097039721067,0.0503689758488928,0.213716344117047,0,0.105478907184808,0.0006736484478913,0.0778079007164055,0.081485744958797,0.0673105504436552,0,0.00763170472394528,0,0,0.086672248929742,0.238163434116737,0.0778836815955313,0,0.133844677725442,0.000000259469971753713,0.000000302837928404624,0.00000000512134750270771,0,0.000669809848272997,0.000000290924998955226,0,0.00000000306990709064889,0.000000530615017537955,0,0.0266410025700484,0.000000385490688490216,0,0.00000002106906810754,0.000000100066860788319,0,0.00000590434675753866,0.000133539535280564,0,0.000026168482753928,0.000000196592234708779,0,0,0.000258672307242921,0,0.0983945882221361,0.00000000248785754286208,0,0.00107076893836499,0.000000324005756636214,0,0.0016130610053378,0.00000276232592292536,0,0.142167404993303,0.00000624863150964207,0,0.0507880095264158,0.000000290681302406172,0,0.224865115717006,0.000073844295730795,0,0.00482495661051523,0.0000000179524626677078,0,0.00582204117973535,0.00108861046873081,0,0.000000155724082952065,0.0000000301021071872724,0,0.0000655413131792445,0.000000754826285944921,0,0.0115660134483444,0.000000078165606752703,0,0.000298450764317016,0.0000339120014731935,0,0.0518075247317955,0.0000000242022191985644,0,0,0,0
